Date,Crop,State,District,Market,Modal_Price,Min_Price,Max_Price,Arrivals,Unit
2024-06-15,Oilseeds,Gujarat,Ahmedabad,Ahmedabad Wholesale,6162.0,5053.0,6910.0,3729.0,INR/Quintal
2016-05-10,Wheat,Uttar Pradesh,Lucknow,Lucknow Wholesale,1927.0,1580.0,2161.0,1661.0,INR/Quintal
2024-06-12,Coffee,Karnataka,Mysore,Mysore Wholesale,13975.0,11461.0,15672.0,2089.0,INR/Quintal
2023-07-16,Sugarcane,Karnataka,Mysore,Mysore Wholesale,423.0,347.0,474.0,788.0,INR/Quintal
2020-03-24,Cotton,Maharashtra,Mumbai,Mumbai Wholesale,5424.0,4448.0,6082.0,5074.0,INR/Quintal
2025-06-08,Coconut,Kerala,Thrissur,Thrissur Wholesale,2597.0,2130.0,2912.0,1024.0,INR/Quintal
2024-12-01,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,6227.0,5107.0,6983.0,2179.0,INR/Quintal
2024-11-08,Tea,West Bengal,Darjeeling,Darjeeling Wholesale,15485.0,12699.0,17365.0,2897.0,INR/Quintal
2021-12-26,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,8238.0,6756.0,9238.0,384.0,INR/Quintal
2017-11-11,Coffee,Karnataka,Hubli,Hubli Wholesale,20204.0,16569.0,22657.0,1733.0,INR/Quintal
2015-08-01,Oilseeds,Maharashtra,Pune,Pune Wholesale,4130.0,3387.0,4631.0,3150.0,INR/Quintal
2015-11-06,Tea,West Bengal,Kolkata,Kolkata Wholesale,8467.0,6944.0,9495.0,1879.0,INR/Quintal
2022-06-01,Tea,Assam,Cachar,Cachar Wholesale,7452.0,6111.0,8357.0,2247.0,INR/Quintal
2020-06-14,Rice,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,2398.0,1967.0,2689.0,5511.0,INR/Quintal
2022-09-01,Oilseeds,Gujarat,Ahmedabad,Ahmedabad Wholesale,3142.0,2577.0,3523.0,1743.0,INR/Quintal
2015-09-29,Tea,Kerala,Thrissur,Thrissur Wholesale,5264.0,4317.0,5903.0,1126.0,INR/Quintal
2024-12-21,Sugarcane,Maharashtra,Mumbai,Mumbai Wholesale,481.0,394.0,539.0,5446.0,INR/Quintal
2019-12-28,Cotton,Gujarat,Vadodara,Vadodara Wholesale,5578.0,4574.0,6255.0,2321.0,INR/Quintal
2023-03-05,Cotton,Maharashtra,Nagpur,Nagpur Wholesale,7773.0,6374.0,8717.0,1438.0,INR/Quintal
2023-12-18,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,6235.0,5113.0,6992.0,657.0,INR/Quintal
2020-09-10,Sugarcane,Karnataka,Mysore,Mysore Wholesale,514.0,422.0,576.0,3673.0,INR/Quintal
2016-03-18,Rice,Telangana,Nizamabad,Nizamabad Wholesale,2593.0,2126.0,2908.0,5499.0,INR/Quintal
2021-01-18,Pulses,Maharashtra,Mumbai,Mumbai Wholesale,3744.0,3070.0,4199.0,2260.0,INR/Quintal
2022-09-15,Rice,Assam,Cachar,Cachar Wholesale,2441.0,2002.0,2737.0,1675.0,INR/Quintal
2015-09-11,Cotton,Gujarat,Rajkot,Rajkot Wholesale,5688.0,4665.0,6379.0,939.0,INR/Quintal
2016-06-04,Pulses,Maharashtra,Nashik,Nashik Wholesale,5238.0,4296.0,5874.0,4597.0,INR/Quintal
2017-09-03,Rice,Bihar,Gaya,Gaya Wholesale,2115.0,1734.0,2372.0,934.0,INR/Quintal
2025-03-11,Tea,Assam,Dibrugarh,Dibrugarh Wholesale,12785.0,10485.0,14337.0,753.0,INR/Quintal
2024-09-21,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2205.0,1808.0,2473.0,3538.0,INR/Quintal
2015-01-10,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,3814.0,3128.0,4277.0,1807.0,INR/Quintal
2022-08-05,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,3500.0,2870.0,3925.0,878.0,INR/Quintal
2021-12-27,Cotton,Andhra Pradesh,Chittoor,Chittoor Wholesale,5844.0,4793.0,6553.0,5103.0,INR/Quintal
2022-10-03,Sugarcane,Karnataka,Hubli,Hubli Wholesale,375.0,308.0,421.0,3200.0,INR/Quintal
2025-09-12,Potato,West Bengal,Howrah,Howrah Wholesale,976.0,800.0,1094.0,2754.0,INR/Quintal
2019-05-03,Coconut,Kerala,Kozhikode,Kozhikode Wholesale,3040.0,2493.0,3409.0,4233.0,INR/Quintal
2021-10-19,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,7001.0,5741.0,7851.0,800.0,INR/Quintal
2018-02-08,Tea,Kerala,Kozhikode,Kozhikode Wholesale,12545.0,10288.0,14068.0,1085.0,INR/Quintal
2015-06-02,Tea,Assam,Tinsukia,Tinsukia Wholesale,13088.0,10733.0,14677.0,621.0,INR/Quintal
2019-07-17,Potato,Bihar,Patna,Patna Wholesale,1943.0,1593.0,2179.0,1643.0,INR/Quintal
2023-02-12,Coffee,Tamil Nadu,Madurai,Madurai Wholesale,17207.0,14111.0,19296.0,1234.0,INR/Quintal
2022-12-26,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,5172.0,4241.0,5800.0,1455.0,INR/Quintal
2023-09-09,Coconut,Karnataka,Bangalore,Bangalore Wholesale,1608.0,1319.0,1803.0,435.0,INR/Quintal
2022-09-01,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2599.0,2131.0,2915.0,2097.0,INR/Quintal
2020-01-31,Maize,Bihar,Muzaffarpur,Muzaffarpur Wholesale,1801.0,1477.0,2020.0,1499.0,INR/Quintal
2018-04-29,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,2307.0,1892.0,2587.0,3261.0,INR/Quintal
2019-10-19,Wheat,Haryana,Karnal,Karnal Wholesale,2238.0,1835.0,2510.0,3666.0,INR/Quintal
2022-02-23,Oilseeds,Rajasthan,Udaipur,Udaipur Wholesale,4606.0,3777.0,5165.0,1834.0,INR/Quintal
2025-08-11,Rice,Odisha,Bhubaneswar,Bhubaneswar Wholesale,1383.0,1134.0,1551.0,1356.0,INR/Quintal
2018-01-09,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,1344.0,1102.0,1507.0,4562.0,INR/Quintal
2021-12-11,Rice,Telangana,Warangal,Warangal Wholesale,2883.0,2364.0,3233.0,3361.0,INR/Quintal
2017-06-13,Maize,Andhra Pradesh,Krishna,Krishna Wholesale,1477.0,1211.0,1656.0,3375.0,INR/Quintal
2018-01-16,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5403.0,4431.0,6059.0,2859.0,INR/Quintal
2023-12-10,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,474.0,389.0,532.0,3620.0,INR/Quintal
2015-04-14,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2964.0,2431.0,3324.0,923.0,INR/Quintal
2025-07-21,Coconut,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,3472.0,2847.0,3894.0,878.0,INR/Quintal
2023-09-03,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,4017.0,3294.0,4505.0,1676.0,INR/Quintal
2024-07-26,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,4889.0,4009.0,5483.0,1455.0,INR/Quintal
2020-03-29,Rice,Uttar Pradesh,Kanpur,Kanpur Wholesale,1420.0,1165.0,1592.0,1462.0,INR/Quintal
2023-12-14,Potato,Uttar Pradesh,Lucknow,Lucknow Wholesale,1339.0,1098.0,1502.0,2758.0,INR/Quintal
2023-05-31,Pulses,Maharashtra,Nashik,Nashik Wholesale,6450.0,5289.0,7233.0,1624.0,INR/Quintal
2017-10-03,Coffee,Tamil Nadu,Chennai,Chennai Wholesale,15580.0,12777.0,17471.0,3764.0,INR/Quintal
2016-02-11,Oilseeds,Maharashtra,Nagpur,Nagpur Wholesale,3557.0,2917.0,3989.0,2314.0,INR/Quintal
2018-11-02,Wheat,Rajasthan,Jodhpur,Jodhpur Wholesale,1827.0,1498.0,2049.0,682.0,INR/Quintal
2015-06-16,Coconut,Tamil Nadu,Madurai,Madurai Wholesale,2606.0,2137.0,2922.0,3650.0,INR/Quintal
2016-05-23,Rice,Tamil Nadu,Chennai,Chennai Wholesale,1593.0,1306.0,1786.0,3603.0,INR/Quintal
2019-07-20,Tea,Assam,Cachar,Cachar Wholesale,14789.0,12128.0,16584.0,2102.0,INR/Quintal
2021-06-18,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2492.0,2044.0,2795.0,1969.0,INR/Quintal
2025-01-12,Cotton,Telangana,Warangal,Warangal Wholesale,6654.0,5457.0,7462.0,2693.0,INR/Quintal
2024-07-21,Rice,Odisha,Bhubaneswar,Bhubaneswar Wholesale,1373.0,1126.0,1540.0,3064.0,INR/Quintal
2017-02-01,Rice,Punjab,Ludhiana,Ludhiana Wholesale,1553.0,1274.0,1742.0,2815.0,INR/Quintal
2016-11-11,Tea,Kerala,Thrissur,Thrissur Wholesale,12877.0,10560.0,14440.0,1553.0,INR/Quintal
2021-11-29,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,6436.0,5278.0,7217.0,3271.0,INR/Quintal
2020-10-21,Tea,Assam,Kamrup,Kamrup Wholesale,12361.0,10137.0,13862.0,802.0,INR/Quintal
2018-03-10,Apple,Himachal Pradesh,Kangra,Kangra Wholesale,6393.0,5243.0,7169.0,1184.0,INR/Quintal
2016-08-04,Oilseeds,Maharashtra,Nagpur,Nagpur Wholesale,4060.0,3330.0,4553.0,1311.0,INR/Quintal
2015-09-19,Sugarcane,Uttar Pradesh,Lucknow,Lucknow Wholesale,370.0,303.0,415.0,622.0,INR/Quintal
2018-09-25,Rice,Telangana,Nizamabad,Nizamabad Wholesale,2495.0,2046.0,2798.0,1080.0,INR/Quintal
2018-08-24,Cotton,Andhra Pradesh,Krishna,Krishna Wholesale,5365.0,4400.0,6016.0,630.0,INR/Quintal
2021-04-11,Potato,Uttar Pradesh,Varanasi,Varanasi Wholesale,2074.0,1701.0,2326.0,2260.0,INR/Quintal
2019-03-19,Rice,Chhattisgarh,Raipur,Raipur Wholesale,2692.0,2208.0,3019.0,1940.0,INR/Quintal
2024-05-01,Tea,Kerala,Thrissur,Thrissur Wholesale,9487.0,7780.0,10639.0,546.0,INR/Quintal
2024-12-25,Maize,Telangana,Nizamabad,Nizamabad Wholesale,2579.0,2115.0,2892.0,3499.0,INR/Quintal
2016-07-14,Rice,Telangana,Warangal,Warangal Wholesale,2034.0,1668.0,2281.0,3121.0,INR/Quintal
2018-01-04,Rice,Punjab,Amritsar,Amritsar Wholesale,1471.0,1206.0,1650.0,4056.0,INR/Quintal
2020-03-18,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,3897.0,3196.0,4370.0,2564.0,INR/Quintal
2015-06-24,Cotton,Maharashtra,Nashik,Nashik Wholesale,6099.0,5002.0,6839.0,4622.0,INR/Quintal
2020-11-26,Apple,Himachal Pradesh,Kangra,Kangra Wholesale,9267.0,7600.0,10392.0,1635.0,INR/Quintal
2021-02-08,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,7578.0,6215.0,8498.0,1548.0,INR/Quintal
2015-07-11,Rice,Chhattisgarh,Raipur,Raipur Wholesale,2311.0,1895.0,2592.0,2540.0,INR/Quintal
2015-03-06,Maize,Maharashtra,Pune,Pune Wholesale,1341.0,1100.0,1504.0,8032.0,INR/Quintal
2025-09-25,Sugarcane,Maharashtra,Pune,Pune Wholesale,408.0,335.0,458.0,1423.0,INR/Quintal
2023-03-30,Coffee,Karnataka,Hubli,Hubli Wholesale,16559.0,13580.0,18569.0,5132.0,INR/Quintal
2019-02-06,Maize,Maharashtra,Mumbai,Mumbai Wholesale,2302.0,1888.0,2581.0,6324.0,INR/Quintal
2025-07-21,Maize,Karnataka,Bangalore,Bangalore Wholesale,2810.0,2304.0,3151.0,1751.0,INR/Quintal
2023-09-07,Maize,Karnataka,Belgaum,Belgaum Wholesale,1787.0,1465.0,2004.0,2031.0,INR/Quintal
2019-04-17,Coconut,Kerala,Thrissur,Thrissur Wholesale,2827.0,2318.0,3170.0,946.0,INR/Quintal
2022-12-21,Sugarcane,Maharashtra,Pune,Pune Wholesale,467.0,383.0,524.0,1663.0,INR/Quintal
2018-02-25,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,3374.0,2767.0,3784.0,1468.0,INR/Quintal
2024-08-24,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5879.0,4821.0,6593.0,1789.0,INR/Quintal
2020-04-21,Maize,Karnataka,Bangalore,Bangalore Wholesale,2307.0,1892.0,2587.0,4592.0,INR/Quintal
2016-01-04,Coffee,Tamil Nadu,Madurai,Madurai Wholesale,11070.0,9078.0,12414.0,5848.0,INR/Quintal
2017-04-30,Apple,Himachal Pradesh,Kangra,Kangra Wholesale,8730.0,7159.0,9790.0,1852.0,INR/Quintal
2015-02-12,Tea,Assam,Cachar,Cachar Wholesale,7363.0,6038.0,8257.0,1686.0,INR/Quintal
2020-03-22,Wheat,Haryana,Karnal,Karnal Wholesale,1813.0,1487.0,2033.0,1397.0,INR/Quintal
2024-07-22,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,4419.0,3624.0,4955.0,3048.0,INR/Quintal
2021-12-10,Potato,West Bengal,Howrah,Howrah Wholesale,2071.0,1698.0,2322.0,2920.0,INR/Quintal
2015-03-19,Cotton,Andhra Pradesh,Krishna,Krishna Wholesale,5252.0,4307.0,5890.0,5956.0,INR/Quintal
2022-11-13,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,508.0,417.0,570.0,529.0,INR/Quintal
2019-12-30,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,425.0,349.0,477.0,2966.0,INR/Quintal
2018-07-17,Wheat,Haryana,Faridabad,Faridabad Wholesale,2159.0,1771.0,2421.0,2339.0,INR/Quintal
2016-11-04,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,5583.0,4578.0,6261.0,379.0,INR/Quintal
2016-12-01,Coffee,Tamil Nadu,Coimbatore,Coimbatore Wholesale,12801.0,10498.0,14355.0,4390.0,INR/Quintal
2017-01-28,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,18682.0,15321.0,20950.0,2583.0,INR/Quintal
2020-04-07,Cotton,Maharashtra,Nagpur,Nagpur Wholesale,4947.0,4057.0,5548.0,3274.0,INR/Quintal
2022-08-07,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,2222.0,1822.0,2492.0,2443.0,INR/Quintal
2024-04-09,Tea,Assam,Dibrugarh,Dibrugarh Wholesale,15273.0,12525.0,17127.0,2531.0,INR/Quintal
2023-02-20,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,7065.0,5794.0,7923.0,975.0,INR/Quintal
2025-09-27,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,13899.0,11398.0,15586.0,2660.0,INR/Quintal
2017-06-20,Wheat,Bihar,Muzaffarpur,Muzaffarpur Wholesale,2230.0,1829.0,2501.0,1651.0,INR/Quintal
2023-01-15,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,6572.0,5390.0,7370.0,4386.0,INR/Quintal
2017-09-19,Rice,Uttar Pradesh,Lucknow,Lucknow Wholesale,1871.0,1534.0,2098.0,4383.0,INR/Quintal
2018-04-06,Cotton,Telangana,Warangal,Warangal Wholesale,4709.0,3862.0,5281.0,1395.0,INR/Quintal
2021-07-14,Coconut,Tamil Nadu,Chennai,Chennai Wholesale,1497.0,1228.0,1679.0,2462.0,INR/Quintal
2021-02-18,Coffee,Kerala,Thrissur,Thrissur Wholesale,21292.0,17461.0,23877.0,686.0,INR/Quintal
2019-01-16,Rice,Punjab,Patiala,Patiala Wholesale,2799.0,2295.0,3139.0,3615.0,INR/Quintal
2021-05-19,Potato,Punjab,Amritsar,Amritsar Wholesale,1267.0,1039.0,1421.0,6537.0,INR/Quintal
2024-04-30,Oilseeds,Gujarat,Ahmedabad,Ahmedabad Wholesale,5697.0,4672.0,6389.0,2369.0,INR/Quintal
2016-01-25,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,4370.0,3584.0,4901.0,1417.0,INR/Quintal
2017-09-26,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2252.0,1847.0,2525.0,1558.0,INR/Quintal
2016-06-08,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2439.0,2000.0,2735.0,2333.0,INR/Quintal
2024-01-25,Coconut,Andhra Pradesh,Guntur,Guntur Wholesale,3401.0,2789.0,3814.0,4887.0,INR/Quintal
2020-01-30,Tea,Kerala,Kozhikode,Kozhikode Wholesale,9033.0,7408.0,10130.0,3603.0,INR/Quintal
2019-02-15,Maize,Maharashtra,Nagpur,Nagpur Wholesale,2179.0,1787.0,2444.0,5947.0,INR/Quintal
2016-10-20,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,5441.0,4462.0,6102.0,3823.0,INR/Quintal
2022-07-26,Coffee,Tamil Nadu,Chennai,Chennai Wholesale,20785.0,17045.0,23308.0,1405.0,INR/Quintal
2025-01-11,Oilseeds,Rajasthan,Jodhpur,Jodhpur Wholesale,4670.0,3830.0,5237.0,2466.0,INR/Quintal
2017-06-09,Coconut,Karnataka,Bangalore,Bangalore Wholesale,2681.0,2199.0,3006.0,2332.0,INR/Quintal
2024-12-05,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,4109.0,3370.0,4608.0,7244.0,INR/Quintal
2019-01-21,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,16890.0,13851.0,18940.0,2283.0,INR/Quintal
2023-08-27,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2542.0,2085.0,2851.0,2853.0,INR/Quintal
2025-03-20,Potato,West Bengal,Darjeeling,Darjeeling Wholesale,1839.0,1508.0,2062.0,5664.0,INR/Quintal
2023-09-02,Coffee,Karnataka,Bangalore,Bangalore Wholesale,22298.0,18286.0,25005.0,2874.0,INR/Quintal
2016-03-27,Sugarcane,Maharashtra,Nagpur,Nagpur Wholesale,451.0,370.0,506.0,4583.0,INR/Quintal
2021-10-11,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,8176.0,6705.0,9169.0,739.0,INR/Quintal
2023-10-28,Wheat,Rajasthan,Jaipur,Jaipur Wholesale,2132.0,1748.0,2391.0,1487.0,INR/Quintal
2019-03-18,Cotton,Gujarat,Rajkot,Rajkot Wholesale,7255.0,5950.0,8136.0,2841.0,INR/Quintal
2024-06-09,Potato,Uttar Pradesh,Kanpur,Kanpur Wholesale,868.0,712.0,973.0,6855.0,INR/Quintal
2023-06-21,Sugarcane,Karnataka,Bangalore,Bangalore Wholesale,488.0,400.0,547.0,4482.0,INR/Quintal
2017-06-01,Rice,Assam,Tinsukia,Tinsukia Wholesale,2931.0,2404.0,3287.0,3285.0,INR/Quintal
2015-11-09,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,2303.0,1889.0,2583.0,1665.0,INR/Quintal
2017-04-19,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2491.0,2043.0,2793.0,826.0,INR/Quintal
2022-01-10,Cotton,Gujarat,Rajkot,Rajkot Wholesale,7739.0,6347.0,8679.0,4932.0,INR/Quintal
2023-12-22,Sugarcane,Karnataka,Mysore,Mysore Wholesale,466.0,382.0,523.0,2403.0,INR/Quintal
2016-01-10,Sugarcane,Karnataka,Belgaum,Belgaum Wholesale,357.0,293.0,400.0,5587.0,INR/Quintal
2016-03-26,Maize,Telangana,Nizamabad,Nizamabad Wholesale,1654.0,1356.0,1855.0,4693.0,INR/Quintal
2025-02-14,Sugarcane,Karnataka,Bangalore,Bangalore Wholesale,579.0,475.0,649.0,1599.0,INR/Quintal
2025-07-22,Oilseeds,Maharashtra,Nashik,Nashik Wholesale,3387.0,2778.0,3798.0,3545.0,INR/Quintal
2023-05-21,Potato,Uttar Pradesh,Varanasi,Varanasi Wholesale,1698.0,1392.0,1904.0,6236.0,INR/Quintal
2016-08-17,Coconut,Karnataka,Bangalore,Bangalore Wholesale,1201.0,985.0,1347.0,2489.0,INR/Quintal
2023-11-25,Potato,Uttar Pradesh,Lucknow,Lucknow Wholesale,1025.0,841.0,1149.0,3587.0,INR/Quintal
2018-05-18,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,452.0,371.0,507.0,2631.0,INR/Quintal
2016-05-14,Cotton,Andhra Pradesh,Chittoor,Chittoor Wholesale,5055.0,4145.0,5669.0,2155.0,INR/Quintal
2016-04-08,Wheat,Bihar,Gaya,Gaya Wholesale,2560.0,2099.0,2871.0,4984.0,INR/Quintal
2025-09-16,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,7153.0,5866.0,8021.0,368.0,INR/Quintal
2023-10-01,Coconut,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,2521.0,2067.0,2827.0,3557.0,INR/Quintal
2015-04-23,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,3182.0,2609.0,3568.0,1447.0,INR/Quintal
2017-11-01,Tea,Kerala,Thrissur,Thrissur Wholesale,13895.0,11395.0,15582.0,3205.0,INR/Quintal
2023-10-03,Wheat,Uttar Pradesh,Varanasi,Varanasi Wholesale,2076.0,1702.0,2328.0,5538.0,INR/Quintal
2024-12-15,Rice,Odisha,Bhubaneswar,Bhubaneswar Wholesale,2637.0,2163.0,2957.0,3137.0,INR/Quintal
2021-07-06,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,6462.0,5299.0,7246.0,1001.0,INR/Quintal
2020-04-08,Oilseeds,Gujarat,Surat,Surat Wholesale,3734.0,3062.0,4187.0,3988.0,INR/Quintal
2024-03-08,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,8684.0,7122.0,9738.0,922.0,INR/Quintal
2015-05-20,Cotton,Gujarat,Surat,Surat Wholesale,5986.0,4909.0,6713.0,1306.0,INR/Quintal
2018-11-25,Maize,Maharashtra,Mumbai,Mumbai Wholesale,1476.0,1210.0,1655.0,3430.0,INR/Quintal
2023-01-28,Potato,West Bengal,Kolkata,Kolkata Wholesale,1549.0,1270.0,1737.0,5218.0,INR/Quintal
2023-09-04,Sugarcane,Uttar Pradesh,Lucknow,Lucknow Wholesale,519.0,426.0,582.0,1762.0,INR/Quintal
2016-05-31,Wheat,Haryana,Gurgaon,Gurgaon Wholesale,2002.0,1642.0,2245.0,3845.0,INR/Quintal
2022-03-01,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,1611.0,1321.0,1807.0,4675.0,INR/Quintal
2020-05-01,Sugarcane,Karnataka,Hubli,Hubli Wholesale,399.0,327.0,447.0,5801.0,INR/Quintal
2022-12-03,Rice,Assam,Kamrup,Kamrup Wholesale,1724.0,1414.0,1933.0,899.0,INR/Quintal
2023-08-07,Tea,Assam,Cachar,Cachar Wholesale,7760.0,6364.0,8702.0,927.0,INR/Quintal
2020-12-05,Sugarcane,Uttar Pradesh,Varanasi,Varanasi Wholesale,410.0,336.0,460.0,6950.0,INR/Quintal
2017-06-06,Cotton,Telangana,Warangal,Warangal Wholesale,5960.0,4888.0,6684.0,610.0,INR/Quintal
2023-07-28,Wheat,Punjab,Ludhiana,Ludhiana Wholesale,1950.0,1599.0,2187.0,4402.0,INR/Quintal
2023-07-02,Maize,Maharashtra,Nashik,Nashik Wholesale,2237.0,1835.0,2509.0,3733.0,INR/Quintal
2018-09-03,Rice,Chhattisgarh,Raipur,Raipur Wholesale,3255.0,2669.0,3650.0,1090.0,INR/Quintal
2015-02-19,Coffee,Karnataka,Mysore,Mysore Wholesale,21526.0,17653.0,24139.0,3612.0,INR/Quintal
2024-09-30,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,5699.0,4674.0,6391.0,2434.0,INR/Quintal
2015-01-19,Tea,Kerala,Thrissur,Thrissur Wholesale,6897.0,5656.0,7734.0,1143.0,INR/Quintal
2016-12-26,Cotton,Gujarat,Surat,Surat Wholesale,4189.0,3435.0,4698.0,1850.0,INR/Quintal
2021-02-22,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,5311.0,4355.0,5956.0,2474.0,INR/Quintal
2019-01-13,Coconut,Kerala,Ernakulam,Ernakulam Wholesale,1245.0,1021.0,1396.0,2156.0,INR/Quintal
2022-02-19,Maize,Telangana,Nizamabad,Nizamabad Wholesale,1701.0,1395.0,1908.0,3497.0,INR/Quintal
2025-04-08,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,4723.0,3873.0,5296.0,4680.0,INR/Quintal
2016-03-27,Potato,West Bengal,Howrah,Howrah Wholesale,791.0,649.0,887.0,6617.0,INR/Quintal
2021-05-25,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,3148.0,2582.0,3530.0,2118.0,INR/Quintal
2018-03-10,Wheat,Punjab,Patiala,Patiala Wholesale,2482.0,2035.0,2783.0,3626.0,INR/Quintal
2018-01-12,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,4651.0,3814.0,5216.0,1131.0,INR/Quintal
2025-04-23,Cotton,Telangana,Warangal,Warangal Wholesale,8383.0,6875.0,9401.0,5301.0,INR/Quintal
2021-09-04,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,12551.0,10293.0,14075.0,1283.0,INR/Quintal
2025-01-10,Potato,West Bengal,Howrah,Howrah Wholesale,2071.0,1698.0,2322.0,3192.0,INR/Quintal
2015-08-03,Potato,Punjab,Amritsar,Amritsar Wholesale,1033.0,847.0,1158.0,4565.0,INR/Quintal
2019-03-30,Oilseeds,Maharashtra,Pune,Pune Wholesale,4481.0,3675.0,5025.0,4746.0,INR/Quintal
2021-03-12,Tea,West Bengal,Kolkata,Kolkata Wholesale,8808.0,7223.0,9877.0,1486.0,INR/Quintal
2024-07-06,Pulses,Rajasthan,Jaipur,Jaipur Wholesale,6498.0,5329.0,7287.0,1470.0,INR/Quintal
2015-05-08,Coconut,Andhra Pradesh,Guntur,Guntur Wholesale,2944.0,2414.0,3301.0,4606.0,INR/Quintal
2020-01-20,Tea,West Bengal,Howrah,Howrah Wholesale,7502.0,6152.0,8413.0,4727.0,INR/Quintal
2024-09-18,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,4406.0,3613.0,4941.0,953.0,INR/Quintal
2017-01-29,Sugarcane,Maharashtra,Pune,Pune Wholesale,338.0,277.0,379.0,1549.0,INR/Quintal
2021-09-17,Cotton,Andhra Pradesh,Guntur,Guntur Wholesale,6244.0,5121.0,7002.0,1570.0,INR/Quintal
2023-06-28,Pulses,Maharashtra,Pune,Pune Wholesale,4802.0,3938.0,5385.0,4941.0,INR/Quintal
2019-12-21,Wheat,Bihar,Purnia,Purnia Wholesale,2584.0,2119.0,2898.0,4461.0,INR/Quintal
2021-07-13,Potato,Punjab,Amritsar,Amritsar Wholesale,1429.0,1172.0,1602.0,908.0,INR/Quintal
2022-11-18,Cotton,Maharashtra,Nagpur,Nagpur Wholesale,6599.0,5412.0,7400.0,762.0,INR/Quintal
2022-07-24,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,2945.0,2415.0,3303.0,3463.0,INR/Quintal
2015-12-27,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,1562.0,1281.0,1752.0,2373.0,INR/Quintal
2016-07-22,Sugarcane,Karnataka,Bangalore,Bangalore Wholesale,364.0,299.0,408.0,1121.0,INR/Quintal
2018-11-16,Coffee,Karnataka,Belgaum,Belgaum Wholesale,20483.0,16798.0,22970.0,2774.0,INR/Quintal
2021-03-15,Sugarcane,Uttar Pradesh,Varanasi,Varanasi Wholesale,492.0,403.0,552.0,9526.0,INR/Quintal
